Id_gracza;Imie;Nazwisko
8396;Kornelia;Łęgowik
8397;Kaja;Feret
8398;Maciej;Patyna
8399;Miłosz;Chlebek
8400;Tobiasz;Anders
8401;Blanka;Barteczko
8402;Liwia;Hartman
8403;Angelika;Janowiak
8404;Sandra;Danilczuk
8405;Rozalia;Matyszczak
8406;Sonia;Tereszkiewicz
8407;Szymon;Kielan
8408;Natasza;Krywult
8409;Michał;Domińczak
8410;Lidia;Swiątek
8411;Piotr;Jachimczak
8412;Bartek;Koss
8413;Bartek;Uzar
8414;Dorota;Dietrich
8415;Radosław;Madzia
8416;Róża;Tomaszczyk
8417;Stanisław;Fedorczyk
8418;Radosław;Dębosz
8419;Kamila;Wąsiewicz
8420;Ksawery;Kośnik
8421;Julian;Michel
8422;Dagmara;Hadaś
8423;Krzysztof;Zbrzeźniak
8424;Natan;Powałka
8425;Jakub;Stawczyk
8426;Cyprian;Pawliczek
8427;Dagmara;Miśkowiec
8428;Adrianna;Stryjek
8429;Kamila;Karpik
8430;Klara;Makaruk
8431;Olaf;Jenek
8432;Przemysław;Truchel
8433;Jędrzej;Gasek
8434;Radosław;Dargacz
8435;Marika;Skotarczak
8436;Aleks;Dusik
8437;Sara;Domoń
8438;Grzegorz;Klemens
8439;Konstanty;Laskus
8440;Apolonia;Derek
8441;Daniel;Kołak
8442;Alex;Kośnik
8443;Monika;Prawdzik
8444;Natasza;Smolka
8445;Nataniel;Kościukiewicz
8446;Oskar;Lemieszek
8447;Inga;Apanowicz
8448;Damian;Stojak
8449;Apolonia;Gałaj
8450;Liwia;Kocoł
8451;Agnieszka;Olearczyk
8452;Justyna;Kuśka
8453;Tymoteusz;Szuta
8454;Jan;Roj
8455;Antoni;Wawszczak
8456;Kamil;Lazarek
8457;Aurelia;Wasilewicz
8458;Jerzy;Humeniuk
8459;Sandra;Wawrzyczek
8460;Klara;Gmur
8461;Błażej;Kurp
8462;Marianna;Ruchała
8463;Sara;Cyman
8464;Jeremi;Kuczaj
8465;Melania;Smolec
8466;Sara;Strama
8467;Apolonia;Majdak
8468;Ewa;Piegza
8469;Piotr;Staśko
8470;Fabian;Nojek
8471;Roksana;Stiller
8472;Borys;Maculewicz
8473;Nikodem;Manista
8474;Nikodem;Gospodarek
8475;Karina;Pituła
8476;Aniela;Moskalik
8477;Tobiasz;Machniak
8478;Jan;Ulewicz
8479;Klara;Bicz
8480;Melania;Hałka
8481;Anita;Ostapiuk
8482;Mateusz;Kloch
8483;Ida;Rudzik
8484;Jerzy;Piekart
8485;Urszula;Pociask
8486;Grzegorz;Sito
8487;Nela;Jerzyk
8488;Witold;Bruś
8489;Leonard;Paździora
8490;Andrzej;Worach
8491;Józef;Siewert
8492;Monika;Dyrek
8493;Adam;Micał
8494;Justyna;Hirsch
8495;Apolonia;Bosek
8496;Ryszard;Karwala
8497;Karina;Torbus
8498;Grzegorz;Irla
8499;Kacper;Calik
8500;Radosław;Boruc
8501;Stefan;Lang
8502;Grzegorz;Kurczab
8503;Eliza;Wołczyk
8504;Ewa;Skup
8505;Kamila;Mirga
8506;Oliwier;Kiełbik
8507;Kazimierz;Kulma
8508;Cezary;Pikula
8509;Bianka;Wojniak
8510;Kacper;Saczuk
8511;Damian;Buczko
8512;Ernest;Bienia
8513;Juliusz;Kurzydło
8514;Michał;Radziewicz
8515;Miłosz;Radko
8516;Bianka;Lula
8517;Julita;Cierpisz
8518;Maksymilian;Kotala
8519;Paweł;Świergiel
8520;Konrad;Wiech
8521;Dorota;Achtelik
8522;Fryderyk;Staniaszek
8523;Andrzej;Moneta
8524;Maciej;Gierach
8525;Olaf;Sutor
8526;Mateusz;Budniak
8527;Krystyna;Katana
8528;Konrad;Pędrak
8529;Alan;Janiga
8530;Arkadiusz;Gajownik
8531;Urszula;Majorczyk
8532;Wojciech;Miąsik
8533;Bartek;Smolec
8534;Sonia;Guźniczak
8535;Anastazja;Majerczyk
8536;Ida;Betlej
8537;Ignacy;Prochownik
8538;Cezary;Grzesiek
8539;Gabriel;Fulara
8540;Ksawery;Tymczyszyn
8541;Rozalia;Loba
8542;Kaja;Pruchnik
8543;Sara;Reimann
8544;Kazimierz;Piaseczna
8545;Olgierd;Granat
8546;Natasza;Gałach
8547;Aleks;Ostafin
8548;Bruno;Jessa
8549;Stanisław;Paleń
8550;Marianna;Chudoba
8551;Andrzej;Kujawiak
8552;Mieszko;Bany
8553;Aurelia;Zeman
8554;Tadeusz;Drygała
8555;Rozalia;Małyszek
8556;Cyprian;Sabak
8557;Mikołaj;Smardz
8558;Dominik;Cichowlas
8559;Eliza;Szeja
8560;Liwia;Mortka
8561;Olga;Galuba
8562;Michał;Podleśna
8563;Józef;Porzucek
8564;Mariusz;Słonka
8565;Bianka;Gryta
8566;Jerzy;Styn
8567;Ryszard;Nastały
8568;Robert;Kujawiak
8569;Marcelina;Krzyk
8570;Aniela;Jankowicz
8571;Anita;Kałwa
8572;Gaja;Kaczmar
8573;Julian;Cogiel
8574;Róża;Łodyga
8575;Antoni;Lipowicz
8576;Tymon;Szlaga
8577;Tymon;Fita
8578;Tymon;Cłapa
8579;Konstanty;Dziczek
8580;Maks;Drej
8581;Dagmara;Pielka
8582;Olga;Franik
8583;Kajetan;Pacia
8584;Tymon;Waszczyk
8585;Oskar;Kempka
8586;Olaf;Brachman
8587;Wiktor;Smardz
8588;Krystyna;Stwora
8589;Dagmara;Kostek
8590;Emil;Derek
8591;Błażej;Starostka
8592;Krystian;Krzosek
8593;Roksana;Koniec
8594;Cezary;Wydmuch
8595;Anna Maria;Chwedczuk
8596;Urszula;Przeniosło
8597;Kacper;Kochman
8598;Gustaw;Świerad
8599;Mateusz;Cąkała
8600;Lidia;Glegoła
8601;Krystyna;Kott
8602;Franciszek;Grzeszkowiak
8603;Lidia;Janoszek
8604;Paweł;Młot
8605;Justyna;Moniuszko
8606;Adrianna;Ziemak
8607;Aurelia;Głownia
8608;Gabriel;Knysak
8609;Michał;Palica
8610;Urszula;Duc
8611;Andrzej;Fijoł
8612;Sandra;Kostek
8613;Aleks;Rzońca
8614;Konrad;Borkiewicz
8615;Eryk;Doroszuk
8616;Tymon;Kałwa
8617;Anastazja;Stuglik
8618;Tadeusz;Siemek
8619;Dawid;Początek
8620;Borys;Derek
8621;Łukasz;Eckert
8622;Kornel;Gosik
8623;Apolonia;Fijak
8624;Nataniel;Borkiewicz
8625;Aleksander;Wika
8626;Damian;Horbacz
8627;Alan;Jakubiuk
8628;Przemysław;Mydlak
8629;Eliza;Ufnal
8630;Adrianna;Pacura
8631;Nicole;Deneka
8632;Fabian;Różak
8633;Sandra;Kustosz
8634;Stanisław;Arendarczyk
8635;Radosław;Front
8636;Sebastian;Jaśkowiec
8637;Anita;Sapała
8638;Dawid;Fik
8639;Józef;Fijoł
8640;Kaja;Sierżant
8641;Anita;Forysiak
8642;Elżbieta;Kuziora
8643;Miłosz;Fogt
8644;Cezary;Dybka
8645;Nataniel;Latek
8646;Kalina;Mućka
8647;Fabian;Morgała
8648;Daniel;Heinrich
8649;Sylwia;Słowiak
8650;Łukasz;Cop
8651;Fryderyk;Pietrak
8652;Marek;Sulich
8653;Ksawery;Budzeń
8654;Jacek;Karwan
8655;Konrad;Reimann
8656;Arkadiusz;Maciocha
8657;Natan;Stempel
8658;Sonia;Jereczek
8659;Kajetan;Skolik
8660;Igor;Pawliszyn
8661;Kamila;Mitoraj
8662;Anita;Woronko
8663;Julian;Majdan
8664;Urszula;Przystupa
8665;Oliwier;Różewicz
8666;Arkadiusz;Długajczyk
8667;Dawid;Pawela
8668;Tola;Sommerfeld
8669;Piotr;Królikiewicz
8670;Marika;Skocz
8671;Konstanty;Drążyk
8672;Apolonia;Sarosiek
8673;Mikołaj;Hrynkiewicz
8674;Bartek;Balas
8675;Jakub;Kochanowicz
8676;Bianka;Walo
8677;Kornelia;Kryk
8678;Mikołaj;Kusa
8679;Cyprian;Serwach
8680;Inga;Siewert
8681;Przemysław;Szczot
8682;Natan;Drela
8683;Angelika;Kukieła
8684;Franciszek;Matyjasek
8685;Grzegorz;Eckert
8686;Marianna;Mizak
8687;Rozalia;Sobków
8688;Adam;Chwalisz
8689;Marianna;Kłysz
8690;Kaja;Koj
8691;Bianka;Owczarczak
8692;Michał;Bastek
8693;Grzegorz;Brząkała
8694;Fryderyk;Frania
8695;Albert;Soczówka
8696;Olga;Dytrych
8697;Justyna;Podsiedlik
8698;Aleksander;Bieleń
8699;Anita;Bluszcz
8700;Elżbieta;Powązka
8701;Konrad;Kostorz
8702;Monika;Rudyk
8703;Igor;Ośka
8704;Kalina;Kubanek
8705;Konrad;Sobel
8706;Oskar;Woźniczko
8707;Nela;Niebudek
8708;Ada;Zapadka
8709;Olga;Hermanowicz
8710;Mieszko;Kozdroń
8711;Nikodem;Chlipała
8712;Artur;Olma
8713;Krystyna;Drewa
8714;Alex;Nazimek
8715;Ignacy;Hajdukiewicz
8716;Karol;Warchał
8717;Oliwier;Bandyk
8718;Olaf;Wojniak
8719;Tadeusz;Hinca
8720;Adrian;Flisek
8721;Dariusz;Kiełbus
8722;Mateusz;Irzyk
8723;Anastazja;Panuś
8724;Liwia;Słyk
8725;Damian;Powierża
8726;Liwia;Kloska
8727;Mateusz;Pietryga
8728;Nataniel;Leszczyk
8729;Kalina;Tutka
8730;Kajetan;Franik
8731;Nicole;Zackiewicz
8732;Alex;Wypiór
8733;Olga;Giec
8734;Lidia;Andrys
8735;Aniela;Cięciwa
8736;Ida;Krasa
8737;Gabriel;Solarczyk
8738;Justyna;Fularczyk
8739;Aleksander;Pera
8740;Urszula;Friedrich
8741;Ada;Wąsek
8742;Tobiasz;Wardziak
8743;Ida;Cibor
8744;Jacek;Duszczyk
8745;Ida;Sobkiewicz
8746;Kornelia;Kulus
8747;Adrian;Sawko
8748;Błażej;Kulus
8749;Nikodem;Kajdas
8750;Janina;Gąbka
8751;Kamila;Wacławczyk
8752;Angelika;Głuszko
8753;Alan;Rurarz
8754;Urszula;Boruc
8755;Bartek;Biesaga
8756;Maks;Bareja
8757;Oliwier;Durys
8758;Ida;Magier
8759;Olga;Lepak
8760;Marcelina;Pyc
8761;Eryk;Węgrzyniak
8762;Eryk;Buś
8763;Sandra;Szymków
8764;Eliza;Szyguła
8765;Anastazja;Chłąd
8766;Adrian;Hartman
8767;Mateusz;Wylegała
8768;Konrad;Wójs
8769;Adrianna;Kuncewicz
8770;Patryk;Gołota
8771;Inga;Buszko
8772;Aleksander;Narożna
8773;Olgierd;Makulec
8774;Urszula;Osipiuk
8775;Klara;Jaśkowiec
8776;Gustaw;Ludwisiak
8777;Róża;Turoń
8778;Jakub;Adamów
8779;Marianna;Kultys
8780;Lidia;Sadlak
8781;Borys;Ciepła
8782;Dominik;Weremczuk
8783;Sandra;Krężołek
8784;Blanka;Kłoczko
8785;Witold;Drewnik
8786;Maciej;Chodak
8787;Nicole;Matyjaszek
8788;Oliwier;Gęgotek
8789;Julita;Jaracz
8790;Sonia;Cyrek
8791;Wojciech;Drela
8792;Marika;Krzysztoszek
8793;Karol;Lazarek
8794;Tobiasz;Elias
8795;Sara;Gonet
8796;Dagmara;Szałaj
8797;Klara;Mały
8798;Wiktor;Koterba
8799;Cyprian;Byzdra
8800;Sandra;Cydzik
8801;Jakub;Kielich
8802;Urszula;Jędrusiak
8803;Ewa;Dyda
8804;Kacper;Tryka
8805;Miłosz;Korkosz
8806;Kamil;Grycz
8807;Maks;Sarosiek
8808;Przemysław;Synak
8809;Malwina;Janiuk
8810;Gaja;Magryta
8811;Urszula;Pera
8812;Alan;Kopik
8813;Ernest;Sulich
8814;Tola;Prasek
8815;Adam;Pastuszek
8816;Melania;Towarek
8817;Kalina;Cogiel
8818;Andrzej;Lada
8819;Tola;Tułacz
8820;Olgierd;Pitek
8821;Leon;Dydak
8822;Marcel;Buk
8823;Róża;Czulak
8824;Patryk;Breguła
8825;Robert;Karaśkiewicz
8826;Oskar;Grupa
8827;Gaja;Adamaszek
8828;Olga;Duchnik
8829;Natasza;Frukacz
8830;Natasza;Kliszcz
8831;Olgierd;Kopyt
8832;Krystyna;Zaczyk
8833;Jan;Rosada
8834;Antoni;Romaniak
8835;Natan;Sado
8836;Piotr;Nóżka
8837;Kaja;Judek
8838;Tobiasz;Wawrzyn
8839;Olga;Grębowiec
8840;Anastazja;Kut
8841;Nikodem;Kasper
8842;Witold;Pyś
8843;Jędrzej;Kubek
8844;Witold;Pasierbek
8845;Karol;Czosnyka
8846;Ada;Szkopek
8847;Ewelina;Grzesiek
8848;Cezary;Bela
8849;Marika;Janka
8850;Stefan;Kycia
8851;Piotr;Kultys
8852;Blanka;Woszczyna
8853;Anastazja;Szczypek
8854;Justyna;Kudlak
8855;Robert;Lew
8856;Klara;Sobolak
8857;Julianna;Langiewicz
8858;Bianka;Sajda
8859;Aleksander;Kotlarek
8860;Andrzej;Dorobek
8861;Paweł;Duczmal
8862;Lidia;Ellwart
8863;Antoni;Szyja
8864;Urszula;Drobnik
8865;Roksana;Fit
8866;Alan;Gapys
8867;Maks;Salawa
8868;Jan;Markiel
8869;Marika;Szczerek
8870;Piotr;Lampa
8871;Nikodem;Mrotek
8872;Borys;Rejmer
8873;Elżbieta;Zuziak
8874;Dorota;Oszust
8875;Aurelia;Hynek
8876;Błażej;Bortkiewicz
8877;Jan;Biegała
8878;Miłosz;Kuciak
8879;Urszula;Rohde
8880;Janina;Mydlak
8881;Karina;Znojek
8882;Anna Maria;Pikor
8883;Dorota;Molak
8884;Apolonia;Nocek
8885;Sara;Kołsut
8886;Jacek;Jachimczyk
8887;Karina;Frydel
8888;Julita;Doroszuk
8889;Jakub;Garczarek
8890;Roksana;Michel
8891;Marcelina;Roczniak
8892;Dariusz;Żuberek
8893;Aleks;Kuzia
8894;Monika;Owsianka
8895;Grzegorz;Borysewicz
8896;Hubert;Kochman
8897;Cezary;Marciniszyn
8898;Emil;Szyda
8899;Nikodem;Bruzda
8900;Monika;Krężołek
8901;Julianna;Pastucha
8902;Igor;Ciak
8903;Aleksander;Omiotek
8904;Tadeusz;Łuczka
8905;Szymon;Franków
8906;Daniel;Kokosza
8907;Aniela;Konat
8908;Marcelina;Fita
8909;Emil;Tarasek
8910;Borys;Gregorek
8911;Elżbieta;Gendek
8912;Anna Maria;Goj
8913;Justyna;Bazydło
8914;Konstanty;Owsiak
8915;Mateusz;Maślankiewicz
8916;Dawid;Opas
8917;Janina;Kursa
8918;Nicole;Milczarczyk
8919;Olga;Łabaj
8920;Gustaw;Tolak
8921;Sara;Rochowiak
8922;Oliwier;Kozdra
8923;Elżbieta;Klekot
8924;Mieszko;Woszczyna
8925;Tola;Ulrych
8926;Mariusz;Golda
8927;Wojciech;Bugiel
8928;Sandra;Drygas
8929;Gustaw;Gosik
8930;Kaja;Andrejczuk
8931;Artur;Szajda
8932;Anastazja;Znojek
8933;Stanisław;Wójs
8934;Leonard;Stanuch
8935;Aurelia;Chojak
8936;Albert;Dudała
8937;Robert;Glazer
8938;Kalina;Siarkiewicz
8939;Aurelia;Dacko
8940;Kazimierz;Gogola
8941;Janina;Drobek
8942;Paweł;Wota
8943;Juliusz;Pyś
8944;Konstanty;Kwapisiewicz
8945;Kamila;Freitag
8946;Roksana;Dorna
8947;Patryk;Rohde
8948;Stanisław;Kuziora
8949;Ernest;Bodzak
8950;Aniela;Klekot
8951;Rafał;Piórek
8952;Damian;Lisak
8953;Cyprian;Miszkiewicz
8954;Jan;Para
8955;Szymon;Szybiak
8956;Mariusz;Płoskonka
8957;Adam;Pierzak
8958;Aleksander;Pasierbek
8959;Anna Maria;Makaruk
8960;Sandra;Kołton
8961;Urszula;Woda
8962;Wiktor;Zieniewicz
8963;Kacper;Dumin
8964;Gaja;Fita
8965;Rafał;Stelmasiak
8966;Aleksander;Ciarka
8967;Gaja;Buszkiewicz
8968;Daniel;Staciwa
8969;Jan;Kosałka
8970;Witold;Karalus
8971;Kamil;Czak
8972;Anna Maria;Kościukiewicz
8973;Przemysław;Piersa
8974;Kaja;Szylar
8975;Rozalia;Tymczyszyn
8976;Kornelia;Toczko
8977;Elżbieta;Szumiło
8978;Blanka;Trybała
8979;Nataniel;Żabka
8980;Sandra;Zys
8981;Mateusz;Strzyż
8982;Wojciech;Słobodzian
8983;Aleks;Chlebda
8984;Konstanty;Kolarczyk
8985;Marcin;Trochimiuk
8986;Marcelina;Klaja
8987;Jacek;Gozdur
8988;Justyna;Dyja
8989;Jacek;Przystupa
8990;Tomasz;Michnowicz
8991;Ignacy;Drynda
8992;Elżbieta;Duchnik
8993;Lidia;Kuryś
8994;Sandra;Siwczak
8995;Mieszko;Moroń
8996;Tadeusz;Cebo
8997;Anna Maria;Suchta
8998;Szymon;Kościesza
8999;Dorota;Grabias
9000;Agnieszka;Bieszke
9001;Fabian;Dawiec
9002;Julian;Siatka
9003;Apolonia;Klama
9004;Józef;Zaczyk
9005;Liwia;Ruszel
9006;Bianka;Dybka
9007;Adam;Guźniczak
9008;Marek;Hajduga
9009;Elżbieta;Molka
9010;Nicole;Kutnik
9011;Eliza;Andrys
9012;Marika;Gregorczuk
9013;Bartek;Błażejewicz
9014;Angelika;Pasztaleniec
9015;Dorota;Oczko
9016;Róża;Fydrych
9017;Fabian;Rudzik
9018;Dorota;Kołsut
9019;Igor;Styn
9020;Monika;Cyrek
9021;Antoni;Dumała
9022;Błażej;Portka
9023;Tobiasz;Dąbrowicz
9024;Adrianna;Pieczyrak
9025;Nicole;Pilich
9026;Aurelia;Piekacz
9027;Kaja;Wojczuk
9028;Karol;Heczko
9029;Eliza;Kycia
9030;Natan;Winek
9031;Blanka;Ważny
9032;Sandra;Stupak
9033;Sylwia;Cogiel
9034;Maciej;Kościukiewicz
9035;Aurelia;Stuglik
9036;Inga;Słaba
9037;Rozalia;Rapa
9038;Melania;Bernard
9039;Mariusz;Kapałka
9040;Apolonia;Wawryniuk
9041;Marianna;Garncarz
9042;Sandra;Wódka
9043;Karina;Kluczyk
9044;Gabriel;Oleszczak
9045;Gustaw;Rybus
9046;Gabriel;Sobków
9047;Andrzej;Sąsiadek
9048;Jacek;Krauz
9049;Stanisław;Krzyśków
9050;Jeremi;Kość
9051;Norbert;Drzał
9052;Janina;Słowiak
9053;Robert;Szachniewicz
9054;Marcelina;Krenc
9055;Nikodem;Żok
9056;Kajetan;Kurbiel
9057;Damian;Barcz
9058;Klara;Cabała
9059;Aleksander;Dyrek
9060;Damian;Polewka
9061;Anastazja;Grzenia
9062;Gustaw;Cuch
9063;Agnieszka;Pernak
9064;Aniela;Jarczak
9065;Tadeusz;Szkoda
9066;Natasza;Kudra
9067;Kazimierz;Szarejko
9068;Tadeusz;Musiała
9069;Malwina;Łabaj
9070;Adrianna;Sabak
9071;Justyna;Srokosz
9072;Wiktor;Ciepłuch
9073;Aleksander;Wiszowaty
9074;Liwia;Langiewicz
9075;Mieszko;Sus
9076;Justyna;Korzonek
9077;Apolonia;Krochmal
9078;Andrzej;Wasyluk
9079;Stefan;Czajor
9080;Kazimierz;Bajak
9081;Stefan;Strządała
9082;Ida;Kurczab
9083;Radosław;Uroda
9084;Tobiasz;Kuźnia
9085;Rafał;Stypa
9086;Nela;Danel
9087;Krzysztof;Pracz
9088;Roksana;Sztaba
9089;Gustaw;Lizurej
9090;Aniela;Dziewa
9091;Damian;Reiter
9092;Aleks;Sieradzan
9093;Roksana;Zacharczuk
9094;Eryk;Kunysz
9095;Adrianna;Suchoń
9096;Fabian;Fraś
9097;Marek;Habdas
9098;Juliusz;Giel
9099;Olga;Garczyk
9100;Dawid;Matla
9101;Sonia;Groth
9102;Kornel;Szwaja
9103;Kajetan;Ruchała
9104;Urszula;Dudczak
9105;Arkadiusz;Strzała
9106;Jakub;Drost
9107;Klara;Sidorczuk
9108;Monika;Patalas
9109;Jerzy;Szrama
9110;Ewelina;Smolka
9111;Natasza;Wielgos
9112;Aleks;Kulis
9113;Inga;Korda
9114;Aniela;Berg
9115;Szymon;Małocha
9116;Justyna;Wojtalewicz
9117;Błażej;Andryszczyk
9118;Adam;Jarosik
9119;Olga;Oleszko
9120;Ada;Narożna
9121;Stefan;Hanus
9122;Sandra;Tarach
9123;Marika;Malewicz
9124;Sylwia;Beck
9125;Elżbieta;Doroszkiewicz
9126;Ada;Długajczyk
9127;Nataniel;Szklarek
9128;Bartek;Wiech
9129;Robert;Juras
9130;Inga;Maziarczyk
9131;Sonia;Bors
9132;Mikołaj;Frączkiewicz
9133;Fryderyk;Karalus
9134;Marianna;Henke
9135;Szymon;Chłąd
9136;Elżbieta;Supeł
9137;Nela;Dziurdzia
9138;Konstanty;Zbrożek
9139;Marika;Godzik
9140;Ignacy;Dulemba
9141;Jacek;Kasiak
9142;Juliusz;Dusik
9143;Olga;Dudała
9144;Mariusz;Wiszowata
9145;Rozalia;Kubasiak
9146;Marcin;Woronko
9147;Nela;Jas
9148;Rozalia;Rusiniak
9149;Nicole;Kroczak
9150;Rafał;Dziduch
9151;Borys;Żabierek
9152;Aleksander;Łodej
9153;Nela;Klatka
9154;Aleks;Bork
9155;Sara;Gwizdek
9156;Kornel;Duniec
9157;Eryk;Maciejewicz
9158;Dagmara;Paśnik
9159;Aniela;Tylman
9160;Dominik;Rećko
9161;Ida;Ficner
9162;Aniela;Szmurło
9163;Ksawery;Mularz
9164;Jan;Laszuk
9165;Sara;Marko
9166;Jacek;Zawartka
9167;Tymoteusz;Schwarz
9168;Agnieszka;Pawełko
9169;Jakub;Słomiany
9170;Apolonia;Antoszczyk
9171;Nicole;Dyda
9172;Grzegorz;Chaberek
9173;Hubert;Wojaczek
9174;Nela;Dworczak
9175;Maksymilian;Podgórny
9176;Ida;Duszczyk
9177;Janina;Wyrwał
9178;Marcelina;Maciocha
9179;Elżbieta;Kudra
9180;Błażej;Łasak
9181;Gaja;Zawal
9182;Justyna;Romejko
9183;Inga;Bobik
9184;Olga;Chachuła
9185;Marianna;Jędrusiak
9186;Monika;Dąbkiewicz
9187;Tola;Kurpisz
9188;Rozalia;Pasiak
9189;Grzegorz;Kroczak
9190;Bianka;Penar
9191;Leon;Świech
9192;Apolonia;Ślęczka
9193;Anna Maria;Paśnik
9194;Tymon;Pietraś
9195;Norbert;Kulus
9196;Łukasz;Brachaczek
9197;Aleksander;Gronostaj
9198;Aleksander;Delekta
9199;Justyna;Wojewódka
9200;Jan;Namysło
9201;Adam;Larysz
9202;Konrad;Kiełbus
9203;Maks;Niedbał
9204;Bruno;Makosz
9205;Oskar;Gul
9206;Anastazja;Murach
9207;Inga;Praczyk
9208;Juliusz;Piksa
9209;Ada;Korab
9210;Mikołaj;Kunka
9211;Ida;Rosłon
9212;Kaja;Machoń
9213;Monika;Smagała
9214;Justyna;Burchard
9215;Filip;Hołubowicz
9216;Nela;Młyńczyk
9217;Stanisław;Halik
9218;Dawid;Jędrak
9219;Kamila;Wita
9220;Dagmara;Salwin
9221;Dariusz;Galon
9222;Aleks;Pajda
9223;Julita;Misior
9224;Ida;Zimmer
9225;Melania;Dziduch
9226;Dominik;Gmurczyk
9227;Albert;Złotnik
9228;Witold;Opoka
9229;Ida;Wojtaszak
9230;Radosław;Orawiec
9231;Dawid;Myrcik
9232;Nataniel;Muskała
9233;Kornelia;Skutnik
9234;Jerzy;Galek
9235;Alex;Zięcik
9236;Monika;Hajda
9237;Julian;Grębowiec
9238;Marcelina;Kudłacz
9239;Fryderyk;Soliwoda
9240;Monika;Cybul
9241;Marcelina;Jachimczyk
9242;Kornelia;Słomiany
9243;Anna Maria;Komisarczyk
9244;Mieszko;Lesik
9245;Maksymilian;Dylong
9246;Marcel;Dycha
9247;Leonard;Prygiel
9248;Dorota;Wiak
9249;Mariusz;Aleksiejuk
9250;Iwo;Wawak
9251;Nataniel;Kempka
9252;Józef;Dykas
9253;Robert;Rejmak
9254;Anna Maria;Dub
9255;Krystyna;Kowala
9256;Sonia;Koperek
9257;Maurycy;Ropiak
9258;Maciej;Strawa
9259;Sandra;Juszczuk
9260;Malwina;Kucharzyk
9261;Sara;Dusik
9262;Oliwier;Kościukiewicz
9263;Malwina;Porwoł
9264;Krzysztof;Horbacz
9265;Lidia;Sobisz
9266;Monika;Kiełek
9267;Karina;Przeniosło
9268;Kornel;Szymańczak
9269;Ryszard;Maszczyk
9270;Anna Maria;Dudko
9271;Monika;Mazik
9272;Kaja;Mich
9273;Apolonia;Lenda
9274;Stanisław;Pituła
9275;Cezary;Bobko
9276;Kamila;Gasek
9277;Marcin;Aleksiejuk
9278;Grzegorz;Narożny
9279;Konstanty;Markiel
9280;Rozalia;Kościukiewicz
9281;Anna Maria;Sznura
9282;Maurycy;Błaszyk
9283;Cyprian;Kaczan
9284;Nicole;Martyka
9285;Fabian;Muniak
9286;Marcin;Kuzia
9287;Daniel;Fidor
9288;Ernest;Jasnoch
9289;Radosław;Burczak
9290;Patryk;Lamch
9291;Nicole;Chruszcz
9292;Patryk;Ostapczuk
9293;Anita;Powązka
9294;Mieszko;Miękus
9295;Marcelina;Goral
9296;Kornelia;Cebo
9297;Kalina;Kość
9298;Julianna;Listwan
9299;Ksawery;Burnat
9300;Angelika;Luberda
9301;Mieszko;Talaśka
9302;Justyna;Bojdo
9303;Aniela;Bartkowicz
9304;Monika;Buczma
9305;Alan;Gregorowicz
9306;Błażej;Fac
9307;Adrian;Gronkiewicz
9308;Jędrzej;Witan
9309;Leon;Mikus
9310;Anna Maria;Dejneka
9311;Karol;Borysiak
9312;Fabian;Dzieża
9313;Antoni;Szczerek
9314;Dariusz;Ryfa
9315;Anna Maria;Tomal
9316;Róża;Trojanek
9317;Urszula;Zbrożek
9318;Emil;Warwas
9319;Sonia;Oleksiuk
9320;Leonard;Nicewicz
9321;Maksymilian;Czura
9322;Marianna;Chwedczuk
9323;Ksawery;Kazimierczuk
9324;Anita;Zyzik
9325;Angelika;Jenek
9326;Sebastian;Siemek
9327;Roksana;Początek
9328;Melania;Szkup
9329;Leonard;Ceran
9330;Jerzy;Szyja
9331;Agnieszka;Migała
9332;Anita;Krzyk
9333;Juliusz;Jamrożek
9334;Roksana;Protasiuk
9335;Janina;Świerkosz
9336;Damian;Szkoda
9337;Jerzy;Krężołek
9338;Dominik;Zimoląg
9339;Tola;Warchał
9340;Łukasz;Pietraszkiewicz
9341;Tymoteusz;Neubauer
9342;Hubert;Lewko
9343;Emil;Huszcza
9344;Grzegorz;Pacocha
9345;Justyna;Namysł
9346;Ignacy;Chlebek
9347;Roksana;Banak
9348;Marianna;Siebert
9349;Ewelina;Galon
9350;Rozalia;Bartel
9351;Urszula;Galuba
9352;Kamil;Matraszek
9353;Mateusz;Czuryło
9354;Julita;Adrian
9355;Monika;Andrukiewicz
9356;Iwo;Wiekiera
9357;Ada;Skonieczka
9358;Natasza;Gogola
9359;Aleksander;Chłąd
9360;Malwina;Fulara
9361;Sandra;Pieczarka
9362;Olga;Rychert
9363;Antoni;Materka
9364;Janina;Szkaradek
9365;Eryk;Pyszny
9366;Jacek;Zaucha
9367;Malwina;Płocharczyk
9368;Sebastian;Dulewicz
9369;Konrad;Giersz
9370;Rozalia;Rykała
9371;Dagmara;Pałgan
9372;Kajetan;Gąbka
9373;Aurelia;Holc
9374;Konrad;Kieszek
9375;Aleksander;Kosałka
9376;Patryk;Bisaga
9377;Witold;Bryczek
9378;Marcelina;Jędryczka
9379;Adam;Kansy
9380;Ewa;Filusz
9381;Marcelina;Stempniak
9382;Kazimierz;Ziajka
9383;Malwina;Uryga
9384;Paweł;Grześków
9385;Mariusz;Tomzik
9386;Borys;Broszkiewicz
9387;Justyna;Grygo
9388;Blanka;Jakiel
9389;Tobiasz;Szczepaniuk
9390;Tomasz;Bitner
9391;Agnieszka;Cyrek
9392;Cyprian;Dawidczyk
9393;Malwina;Jakimiak
9394;Albert;Dębniak
